0.00000,12.80000
0.03333,11.90000
0.06667,10.30000
0.10000,8.80000
0.13333,7.40000
0.16667,5.90000
0.20000,4.60000
0.23333,3.20000
0.26667,1.60000
0.30000,0.10000
0.33333,-1.40000
0.36667,-2.90000
0.40000,-4.20000
0.43333,-5.50000
0.46667,-6.80000
0.50000,-7.90000
0.53333,-9.40000
0.56667,-10.90000
0.60000,-12.30000
0.63333,-12.60000
0.66667,-12.50000
0.70000,-11.80000
0.73333,-10.40000
0.76667,-9.10000
0.80000,-7.40000
0.83333,-5.90000
0.86667,-4.70000
0.90000,-3.20000
0.93333,-1.80000
0.96667,-0.40000
1.00000,0.90000
1.03333,2.30000
1.06667,3.70000
1.10000,4.90000
1.13333,6.20000
1.16667,7.20000
1.20000,8.50000
1.23333,9.90000
1.26667,11.30000
1.30000,12.10000
1.33333,11.90000
1.36667,10.60000
1.40000,8.80000
1.43333,7.20000
1.46667,5.60000
1.50000,4.00000
1.53333,2.40000
1.56667,1.10000
1.60000,-0.30000
1.63333,-1.60000
1.66667,-2.70000
1.70000,-4.30000
1.73333,-5.60000
1.76667,-6.70000
1.80000,-7.90000
1.83333,-8.80000
1.86667,-9.90000
1.90000,-10.80000
1.93333,-11.20000
1.96667,-11.20000
2.00000,-11.00000
2.03333,-9.90000
2.06667,-8.80000
2.10000,-7.40000
2.13333,-5.80000
2.16667,-4.40000
2.20000,-2.80000
2.23333,-1.00000
2.26667,0.50000
2.30000,1.80000
2.33333,3.00000
2.36667,4.30000
2.40000,5.40000
2.43333,6.60000
2.46667,7.60000
2.50000,8.70000
2.53333,9.70000
2.56667,10.70000
2.60000,10.90000
2.63333,10.70000
2.66667,9.50000
2.70000,8.00000
2.73333,6.70000
2.76667,5.50000
2.80000,4.00000
2.83333,2.50000
2.86667,0.90000
2.90000,-0.60000
2.93333,-1.90000
2.96667,-3.30000
3.00000,-4.40000
3.03333,-5.40000
3.06667,-6.30000
3.10000,-7.50000
3.13333,-8.50000
3.16667,-9.60000
3.20000,-10.30000
3.23333,-10.40000
3.26667,-10.30000
3.30000,-10.00000
3.33333,-8.80000
3.36667,-7.60000
3.40000,-6.10000
3.43333,-4.80000
3.46667,-3.60000
3.50000,-2.30000
3.53333,-0.80000
3.56667,0.70000
3.60000,2.00000
3.63333,3.30000
3.66667,4.60000
3.70000,5.80000
3.73333,6.80000
3.76667,7.70000
3.80000,8.60000
3.83333,9.50000
3.86667,10.50000
3.90000,10.60000
3.93333,10.40000
3.96667,9.00000
4.00000,7.70000
4.03333,6.00000
4.06667,4.50000
4.10000,3.20000
4.13333,1.90000
4.16667,0.50000
4.20000,-0.60000
4.23333,-1.70000
4.26667,-2.80000
4.30000,-4.00000
4.33333,-5.30000
4.36667,-6.20000
4.40000,-7.30000
4.43333,-8.00000
4.46667,-8.90000
4.50000,-9.50000
4.53333,-9.70000
4.56667,-9.70000
4.60000,-9.20000
4.63333,-8.40000
4.66667,-7.40000
4.70000,-6.00000
4.73333,-4.60000
4.76667,-3.00000
4.80000,-1.60000
4.83333,0.20000
4.86667,1.20000
4.90000,2.30000
4.93333,3.30000
4.96667,4.20000
5.00000,5.30000
5.03333,6.20000
5.06667,7.30000
5.10000,8.20000
5.13333,9.00000
5.16667,9.60000
5.20000,10.10000
5.23333,10.00000
5.26667,8.80000
5.30000,7.40000
5.33333,6.10000
5.36667,4.70000
5.40000,3.30000
5.43333,1.70000
5.46667,0.30000
5.50000,-1.20000
5.53333,-2.40000
5.56667,-3.40000
5.60000,-4.20000
5.63333,-5.10000
5.66667,-5.80000
5.70000,-6.70000
5.73333,-7.50000
5.76667,-8.10000
5.80000,-8.70000
5.83333,-9.20000
5.86667,-9.20000
5.90000,-8.90000
5.93333,-8.10000
5.96667,-7.00000
6.00000,-5.80000
6.03333,-4.30000
6.06667,-2.90000
6.10000,-1.50000
6.13333,-0.10000
6.16667,1.30000
6.20000,2.50000
6.23333,3.80000
6.26667,4.80000
6.30000,5.60000
6.33333,6.30000
6.36667,7.00000
6.40000,7.60000
6.43333,8.20000
6.46667,8.70000
6.50000,8.90000
6.53333,8.80000
6.56667,8.10000
6.60000,7.00000
6.63333,5.60000
6.66667,4.20000
6.70000,2.80000
6.73333,1.50000
6.76667,0.20000
6.80000,-0.80000
6.83333,-2.00000
6.86667,-3.20000
6.90000,-4.10000
6.93333,-5.00000
6.96667,-5.90000
7.00000,-6.60000
7.03333,-7.30000
7.06667,-7.80000
7.10000,-8.20000
7.13333,-8.30000
7.16667,-8.30000
7.20000,-8.00000
7.23333,-7.30000
7.26667,-6.40000
7.30000,-5.40000
7.33333,-4.10000
7.36667,-2.60000
7.40000,-1.30000
7.43333,0.10000
7.46667,1.30000
7.50000,2.50000
7.53333,3.50000
7.56667,4.40000
7.60000,5.40000
7.63333,6.20000
7.66667,7.00000
7.70000,7.60000
7.73333,8.30000
7.76667,8.60000
7.80000,8.70000
7.83333,8.40000
7.86667,7.60000
7.90000,6.30000
7.93333,5.10000
7.96667,3.80000
8.00000,2.40000
8.03333,1.30000
8.06667,0.00000
8.10000,-1.10000
8.13333,-2.30000
8.16667,-3.20000
8.20000,-4.10000
8.23333,-4.80000
8.26667,-5.40000
8.30000,-6.00000
8.33333,-6.50000
8.36667,-7.00000
8.40000,-7.60000
8.43333,-7.90000
8.46667,-7.90000
8.50000,-7.70000
8.53333,-7.00000
8.56667,-6.00000
8.60000,-4.80000
8.63333,-3.40000
8.66667,-2.30000
8.70000,-1.00000
8.73333,0.20000
8.76667,1.40000
8.80000,2.50000
8.83333,3.60000
8.86667,4.30000
8.90000,5.20000
8.93333,5.80000
8.96667,6.40000
9.00000,6.90000
9.03333,7.50000
9.06667,7.90000
9.10000,8.20000
9.13333,8.10000
9.16667,7.50000
9.20000,6.50000
9.23333,5.20000
9.26667,3.80000
9.30000,2.30000
9.33333,0.90000
9.36667,-0.20000
9.40000,-1.40000
9.43333,-2.40000
9.46667,-3.30000
